blk_no,street,max_floor_lvl,year_completed,bldg_contract_town,flat_type_1 ROOM,flat_type_2 ROOM,flat_type_3 ROOM,flat_type_4 ROOM,flat_type_5 ROOM,flat_type_EXECUTIVE,flat_type_MULTI-GENERATION,address,latitude,longitude,postal_code,geohash
140,MARSILING RD,4,1984,WL,0,0,0,16,0,0,0,140 MARSILING RD,1.4376557238686,103.776725571123,730140,w23b1mxyuyrn
140,PASIR RIS ST 11,11,1993,PRC,0,0,0,19,53,0,0,140 PASIR RIS ST 11,1.36394845899024,103.959181035972,510140,w21zv8kc86rv
140,PETIR RD,9,1987,BP,0,0,0,44,28,0,0,140 PETIR RD,1.37550299063609,103.768952438105,670140,w21zc66hzu74
140,POTONG PASIR AVE 3,16,1984,TP,0,0,75,40,7,0,0,140 POTONG PASIR AVE 3,1.33381551462422,103.866824943073,350140,w21zedcd03np
140,RIVERVALE ST,17,1997,SK,0,0,0,128,0,0,0,140 RIVERVALE ST,1.38937559481463,103.903705419983,540140,w21zukumey6h
140,SERANGOON NTH AVE 2,13,1988,SGN,0,0,0,84,24,0,0,140 SERANGOON NTH AVE 2,1.36843456862046,103.875006492339,550140,w21zg9p7xndw
140,TAMPINES ST 12,9,1984,TAP,0,0,0,114,0,0,0,140 TAMPINES ST 12,1.3477319115079,103.94412402405,520140,w21ztm3g1ekq
140,YISHUN RING RD,12,1984,YS,0,0,66,44,0,0,0,140 YISHUN RING RD,1.43118625952732,103.830601339189,760140,w23b4sx1k27y
140A,CORPORATION DR,19,2018,JW,0,26,36,69,0,0,0,140A CORPORATION DR,1.32735346802783,103.723134909336,611140,w21z838ukhx5
140B,CORPORATION DR,17,2018,JW,0,94,31,61,0,0,0,140B CORPORATION DR,1.32727562835044,103.723574645357,612140,w21z8395yqng
140C,CORPORATION DR,17,2018,JW,0,96,32,64,0,0,0,140C CORPORATION DR,1.32754362846391,103.724285977296,613140,w21z839tx016
140D,CORPORATION DR,19,2018,JW,0,24,36,72,0,0,0,140D CORPORATION DR,1.32759130033551,103.724631921446,614140,w21z839vz0gq
141,BEDOK RESERVOIR RD,13,1986,BD,0,0,0,78,42,0,0,141 BEDOK RESERVOIR RD,1.33530647237824,103.913462151262,470141,w21zse56xpjm
141,BISHAN ST 12,13,1987,BH,0,0,0,42,54,0,0,141 BISHAN ST 12,1.34515398438819,103.853367119258,570141,w21zehzsnfgh
141,BT BATOK ST 11,17,1984,BB,0,0,0,0,0,80,0,141 BT BATOK ST 11,1.35044171803071,103.743212010475,650141,w21z8tzdbh9d
141,JLN BT MERAH,11,1978,BM,0,0,188,19,2,3,0,141 JLN BT MERAH,1.27714559744846,103.828738908605,160141,w21z68mzbvpn
141,LOR 2 TOA PAYOH,30,1999,TP,0,0,0,115,58,0,0,141 LOR 2 TOA PAYOH,1.33583761957175,103.84573120411,311141,w21ze54jufjm
141,LOR AH SOO,13,1984,HG,0,0,0,0,0,80,0,141 LOR AH SOO,1.35309014318502,103.883960577847,530141,w21zeymfrdr3
141,MARSILING RD,10,1984,WL,0,0,0,0,17,35,0,141 MARSILING RD,1.43736870010289,103.77707219926,730141,w23b1t8jm0cw
141,PASIR RIS ST 11,11,1993,PRC,0,0,0,12,38,0,0,141 PASIR RIS ST 11,1.36418010991491,103.958735554564,510141,w21zv8k6yjee
141,PETIR RD,9,1988,BP,0,0,0,44,28,0,0,141 PETIR RD,1.37587156219346,103.768135702472,670141,w21zc63xhc41
141,POTONG PASIR AVE 3,4,1983,TP,0,0,0,32,0,0,0,141 POTONG PASIR AVE 3,1.33405922561445,103.867455100715,350141,w21zedcgrnev
141,RIVERVALE ST,16,1997,SK,0,0,0,59,60,0,0,141 RIVERVALE ST,1.38977585018657,103.903968635913,540141,w21zumh81byr
141,SERANGOON NTH AVE 2,13,1988,SGN,0,0,0,96,24,0,0,141 SERANGOON NTH AVE 2,1.36859421304209,103.874523243764,550141,w21zg9pheu6q
141,SIMEI ST 2,11,1988,TAP,0,0,0,68,52,0,0,141 SIMEI ST 2,1.34585135529578,103.955069793124,520141,w21ztt1b0syh
141,TAMPINES ST 12,11,1983,TAP,0,0,0,120,0,0,0,141 TAMPINES ST 12,1.34824895315275,103.944920713854,521141,w21ztm6qh5yd
141,TECK WHYE LANE,13,1989,CCK,0,0,0,33,33,0,0,141 TECK WHYE LANE,1.38041161319004,103.75257991701,680141,w21zbgq36r6u
141,YISHUN RING RD,12,1984,YS,0,0,63,44,1,0,0,141 YISHUN RING RD,1.43089700238255,103.830000816371,760141,w23b4sqxw6s1
142,BEDOK RESERVOIR RD,13,1986,BD,0,0,0,88,60,0,0,142 BEDOK RESERVOIR RD,1.33563649761465,103.913269358016,470142,w21zse5kdstw
142,BISHAN ST 12,13,1987,BH,0,0,0,42,54,0,0,142 BISHAN ST 12,1.34550186128369,103.853443638303,570142,w21zehzy0esr
142,BT BATOK ST 11,17,1984,BB,0,0,0,0,0,80,0,142 BT BATOK ST 11,1.35000417984867,103.742860806106,650142,w21z8tz0rg58
142,JLN BT MERAH,13,1978,BM,0,0,120,24,0,0,0,142 JLN BT MERAH,1.27700823497374,103.828056201882,160142,w21z68mr15d4
142,LOR 2 TOA PAYOH,30,1999,TP,0,0,0,115,58,0,0,142 LOR 2 TOA PAYOH,1.33583774995002,103.845162997311,310142,w21ze51tzdjy
142,LOR AH SOO,13,1984,HG,0,0,8,108,12,0,0,142 LOR AH SOO,1.35302664004115,103.882887594334,530142,w21zeym1ywrq
142,MARSILING RD,10,1984,WL,0,0,0,0,18,38,0,142 MARSILING RD,1.43703348852642,103.777069314339,730142,w23b1t85kfrq
142,PASIR RIS ST 11,10,1993,PRC,0,21,0,90,18,0,0,142 PASIR RIS ST 11,1.36345258509225,103.958901731763,510142,w21zv8hw9vzx
142,PETIR RD,12,1987,BP,0,0,66,66,0,0,0,142 PETIR RD,1.37639172444397,103.767912823562,670142,w21zc696pd5b
142,POTONG PASIR AVE 3,18,1984,TP,0,0,82,68,9,0,0,142 POTONG PASIR AVE 3,1.33320406699901,103.866992603867,350142,w21zed9wkr70
142,RIVERVALE CRES,16,1998,SK,0,0,0,32,91,0,0,142 RIVERVALE CRES,1.39045415383481,103.905102917752,540142,w21zumj7urkn
142,SERANGOON NTH AVE 1,4,1986,SGN,0,0,0,0,0,60,0,142 SERANGOON NTH AVE 1,1.36738923192236,103.873635517365,550142,w21zg8ymx5u6
142,SIMEI ST 2,11,1987,TAP,0,0,0,34,46,0,0,142 SIMEI ST 2,1.34534983054841,103.955127262037,520142,w21ztscv4p3h
142,TAMPINES ST 12,11,1983,TAP,0,0,0,12,68,0,0,142 TAMPINES ST 12,1.34869712181619,103.944859621472,521142,w21ztmd2dz2g
142,TECK WHYE LANE,13,1989,CCK,0,0,0,29,27,0,0,142 TECK WHYE LANE,1.38079049641025,103.75195441174,680142,w21zbgmgey02
142,YISHUN RING RD,12,1984,YS,0,0,66,44,0,0,0,142 YISHUN RING RD,1.43077763467929,103.830625739006,760142,w23b4srnuuq1
143,BEDOK RESERVOIR RD,4,1986,BD,0,0,30,16,1,0,0,143 BEDOK RESERVOIR RD,1.33498400074179,103.912760136664,470143,w21zse4byg1c
143,BISHAN ST 12,4,1987,BH,0,0,0,10,6,0,0,143 BISHAN ST 12,1.34557936871928,103.85291195716,570143,w21zehzqs4pv
143,BT BATOK ST 11,4,1983,BB,0,0,22,8,1,0,0,143 BT BATOK ST 11,1.3503764354559,103.74390902286,650143,w21z8vb4823m
143,JLN BT MERAH,25,1981,BM,0,0,0,0,96,0,0,143 JLN BT MERAH,1.27778523331688,103.830001495464,160143,w21z68wewkkt
143,LOR AH SOO,13,1984,HG,0,0,0,84,12,0,0,143 LOR AH SOO,1.35223342746652,103.882841640503,530143,w21zeyjjmdt4
143,LOR 2 TOA PAYOH,30,2000,TP,0,0,0,107,76,0,0,143 LOR 2 TOA PAYOH,1.33588435399266,103.843991340255,310143,w21ze50yh6uh
143,MARSILING RD,4,1984,WL,0,0,0,16,0,0,0,143 MARSILING RD,1.43674688063953,103.776725583981,730143,w23b1mxcsvp0
143,MEI LING ST,13,1993,QT,0,0,0,39,36,0,0,143 MEI LING ST,1.29348201306177,103.8049167409,140143,w21z65krjfs0
143,PASIR RIS ST 11,11,1993,PRC,0,0,0,41,37,0,0,143 PASIR RIS ST 11,1.36198405238232,103.960695828184,510143,w21ztxvy5u1r
143,PETIR RD,12,1987,BP,0,0,66,66,0,0,0,143 PETIR RD,1.37637448213033,103.76732428038,670143,w21zc691cyv1
143,POTONG PASIR AVE 2,17,1983,TP,0,0,80,68,8,0,0,143 POTONG PASIR AVE 2,1.33290762111116,103.866168845292,350143,w21zed9h9puz
143,RIVERVALE DR,17,1998,SK,0,0,0,0,0,96,0,143 RIVERVALE DR,1.39006592833714,103.905723427087,540143,w21zumjcdz4f
143,SERANGOON NTH AVE 1,13,1986,SGN,0,0,0,78,42,0,0,143 SERANGOON NTH AVE 1,1.36736076711937,103.872925371848,550143,w21zg8vvqwdb
143,TAMPINES ST 12,11,1983,TAP,0,0,0,12,68,0,0,143 TAMPINES ST 12,1.34806952870407,103.943577088123,520143,w21ztm3mhfke
143,YISHUN RING RD,4,1984,YS,0,0,24,8,0,0,0,143 YISHUN RING RD,1.43100259364042,103.831093779909,760143,w23b4sx2py5n
144,BEDOK RESERVOIR RD,4,1986,BD,0,0,32,16,0,0,0,144 BEDOK RESERVOIR RD,1.33486976872987,103.912526824975,470144,w21zse4b1mgb
144,BISHAN ST 12,9,1987,BH,0,0,0,56,40,0,0,144 BISHAN ST 12,1.34594126815113,103.853322120107,570144,w21zejp8tv9s
144,BT BATOK WEST AVE 6,4,1983,BB,0,0,20,8,2,0,0,144 BT BATOK WEST AVE 6,1.3500433867981,103.744237408407,650144,w21z8vb0xfq4
144,JLN BT MERAH,11,1981,BM,0,0,80,20,0,0,0,144 JLN BT MERAH,1.27730543179553,103.829955551262,160144,w21z68w8v6fr
144,LOR 2 TOA PAYOH,30,2000,TP,0,0,0,107,76,0,0,144 LOR 2 TOA PAYOH,1.33535073315709,103.84402714867,310144,w21ze50fvpqv
144,LOR AH SOO,13,1984,HG,0,0,0,0,0,80,0,144 LOR AH SOO,1.35197715513941,103.883313455892,530144,w21zeyjebduc
144,PASIR RIS ST 11,10,1993,PRC,0,0,0,36,26,0,0,144 PASIR RIS ST 11,1.36240784548335,103.960544055101,510144,w21zv8jb870p
144,PETIR RD,4,1987,BP,0,0,0,0,0,24,0,144 PETIR RD,1.37581593705491,103.767563450683,670144,w21zc63nxqxm
144,POTONG PASIR AVE 2,4,1983,TP,0,0,0,32,0,0,0,144 POTONG PASIR AVE 2,1.33262019907368,103.86551350588,350144,w21zed8e1fkj
144,RIVERVALE DR,17,1998,SK,0,0,0,34,97,0,0,144 RIVERVALE DR,1.3891697231591,103.905930313783,540144,w21zukvux8j0
144,SERANGOON NTH AVE 1,13,1985,SGN,0,0,0,96,0,0,0,144 SERANGOON NTH AVE 1,1.36778139173336,103.873041279529,550144,w21zg8ypckcm
144,SIMEI ST 2,4,1987,TAP,0,0,0,0,0,8,0,144 SIMEI ST 2,1.34535129708528,103.95557026414,520144,w21ztsfjhrem
144,TAMPINES ST 12,11,1984,TAP,0,0,46,106,0,0,0,144 TAMPINES ST 12,1.34841857750645,103.943725846535,521144,w21ztm3x077w
144,TECK WHYE LANE,16,1988,CCK,0,0,0,15,30,0,0,144 TECK WHYE LANE,1.38082768721762,103.752476579633,680144,w21zbgq5zuvv
144,WOODLANDS ST 13,4,1985,WL,0,0,0,0,0,0,0,144 WOODLANDS ST 13,1.43607962952612,103.772608635758,730144,w23b1mkvv09k
144,YISHUN ST 11,4,1984,YS,0,0,24,8,0,0,0,144 YISHUN ST 11,1.43102371428403,103.831365011855,760144,w23b4sx8q4jk
145,BEDOK RESERVOIR RD,13,1986,BD,0,0,0,0,0,72,0,145 BEDOK RESERVOIR RD,1.33429019245209,103.912135405976,470145,w21zsdfsb38p
145,BISHAN ST 11,10,1986,BH,0,0,0,74,41,0,0,145 BISHAN ST 11,1.34488600912462,103.85428449567,570145,w21zekb6s0zm
145,BT BATOK ST 11,4,1983,BB,0,0,39,8,0,0,0,145 BT BATOK ST 11,1.34997305498668,103.743724852615,650145,w21z8tzbhj0n
145,JLN BT MERAH,9,1981,BM,0,0,62,16,0,1,0,145 JLN BT MERAH,1.27729352946741,103.830515650322,160145,w21z68x0f2gb
145,LOR 2 TOA PAYOH,40,2005,TP,0,0,0,195,39,0,0,145 LOR 2 TOA PAYOH,1.33521035428159,103.846162940767,310145,w21ze546nvr2
145,LOR AH SOO,13,1983,HG,0,0,0,0,0,80,0,145 LOR AH SOO,1.3514922855912,103.88323988763,530145,w21zeyj3nbmv
145,MEI LING ST,12,1994,QT,0,0,0,32,19,0,0,145 MEI LING ST,1.2938137291276,103.805027900908,140145,w21z65s902qg
145,PASIR RIS ST 11,9,1993,PRC,0,0,0,10,38,0,0,145 PASIR RIS ST 11,1.36321945235415,103.960831858806,510145,w21zv8jvqfw8
145,PETIR RD,4,1987,BP,0,0,0,22,6,0,0,145 PETIR RD,1.37600740723183,103.766884122419,670145,w21zc62xzdkg
145,POTONG PASIR AVE 2,17,1984,TP,0,0,80,68,8,0,0,145 POTONG PASIR AVE 2,1.33237317770639,103.866165158665,350145,w21zed919h65
145,RIVERVALE DR,17,1998,SK,0,0,0,34,97,0,0,145 RIVERVALE DR,1.3899004407988,103.906070343849,540145,w21zumn0fbjx
145,SERANGOON NTH AVE 1,4,1985,SGN,0,0,0,28,12,0,0,145 SERANGOON NTH AVE 1,1.36780607446741,103.872379573915,550145,w21zg9j81cec
145,SIMEI ST 2,11,1987,TAP,0,0,0,34,46,0,0,145 SIMEI ST 2,1.34484832828898,103.955553840065,520145,w21ztsf47czh
145,TAMPINES ST 12,11,1984,TAP,0,0,49,110,0,0,0,145 TAMPINES ST 12,1.34880182138885,103.943691020379,521145,w21ztm93rdcs
145,WOODLANDS ST 13,12,1984,WL,0,0,66,44,0,0,0,145 WOODLANDS ST 13,1.4361178671849,103.773245421824,730145,w23b1mmmgzu0
145,YISHUN ST 11,12,1984,YS,0,0,66,44,0,0,0,145 YISHUN ST 11,1.43084061704702,103.831855467796,760145,w23b4u2p384b
146,BEDOK RESERVOIR RD,13,1986,BD,0,0,0,82,42,0,0,146 BEDOK RESERVOIR RD,1.33459969119921,103.912010752027,470146,w21zsdfqt77j
146,BISHAN ST 11,10,1987,BH,0,0,0,70,39,0,0,146 BISHAN ST 11,1.34408604869725,103.854147568942,570146,w21zek8mc5c1
146,BT BATOK WEST AVE 6,12,1983,BB,0,0,106,22,0,2,0,146 BT BATOK WEST AVE 6,1.34966890869827,103.744083499088,650146,w21z8v8nkke2
146,GANGSA RD,9,1988,BP,0,0,0,60,28,0,0,146 GANGSA RD,1.3755283858155,103.766185188925,670146,w21zc62jp35d
146,JLN BT MERAH,13,1981,BM,0,0,129,45,2,1,0,146 JLN BT MERAH,1.27784876576774,103.830811459909,160146,w21z68xk1228
146,LOR 2 TOA PAYOH,40,2005,TP,0,0,0,195,39,0,0,146 LOR 2 TOA PAYOH,1.33466409464552,103.846451369821,310146,w21ze4fwvxqm
146,MEI LING ST,22,1994,QT,0,0,0,0,84,0,0,146 MEI LING ST,1.29391477689682,103.804454313969,140146,w21z65s1e55n
146,PASIR RIS ST 11,11,1993,PRC,0,0,0,30,47,0,0,146 PASIR RIS ST 11,1.36303591789608,103.960157915898,510146,w21zv8jkr221
146,POTONG PASIR AVE 1,4,1985,TP,0,0,22,17,0,0,0,146 POTONG PASIR AVE 1,1.3318007826539,103.867242849282,350146,w21zed3y61tt
146,RIVERVALE DR,17,1998,SK,0,0,0,34,97,0,0,146 RIVERVALE DR,1.3904964729756,103.906157175515,540146,w21zumnhhzq6
146,SERANGOON NTH AVE 1,13,1986,SGN,0,0,0,96,0,0,0,146 SERANGOON NTH AVE 1,1.36816861691966,103.87293845884,550146,w21zg9jfnvhe
146,SIMEI ST 2,11,1988,TAP,0,0,0,68,52,0,0,146 SIMEI ST 2,1.34464143544848,103.955916773177,520146,w21ztsf3h7mf
146,TAMPINES AVE 5,11,1984,TAP,0,0,0,0,0,78,0,146 TAMPINES AVE 5,1.34800834174247,103.942813802423,521146,w21ztm2uengw
146,WOODLANDS ST 13,12,1984,WL,0,0,66,44,0,0,0,146 WOODLANDS ST 13,1.43611788840055,103.774084353729,730146,w23b1mmvzrv8
146,YISHUN ST 11,12,1984,YS,0,0,64,44,1,0,0,146 YISHUN ST 11,1.4310017618816,103.83246849055,760146,w23b4u82pyh4
147,BEDOK RESERVOIR RD,13,1986,BD,0,0,0,78,42,0,0,147 BEDOK RESERVOIR RD,1.33488194247883,103.911778859623,470147,w21zse40rbn0
147,BISHAN ST 11,9,1986,BH,0,0,0,52,28,0,0,147 BISHAN ST 11,1.34387703291754,103.855106377701,570147,w21zek8uxku4
147,BT BATOK WEST AVE 6,4,1983,BB,0,0,8,8,0,0,0,147 BT BATOK WEST AVE 6,1.34957751809962,103.743601296461,650147,w21z8txvc57z
147,GANGSA RD,13,1988,BP,0,0,0,0,0,60,0,147 GANGSA RD,1.37602076586396,103.765490044154,670147,w21zc4rxzhv7
147,LOR 2 TOA PAYOH,40,2004,TP,0,0,0,156,73,0,0,147 LOR 2 TOA PAYOH,1.33454683171677,103.845077697814,310147,w21ze4cwm9w1
147,MEI LING ST,8,1993,QT,0,0,0,0,0,24,0,147 MEI LING ST,1.29431742627588,103.804931843663,140147,w21z65s7ynr2
147,PASIR RIS ST 13,10,1993,PRC,0,0,0,42,49,0,0,147 PASIR RIS ST 13,1.36310057764065,103.962012302637,510147,w21zv8nudkqg
147,RIVERVALE CRES,17,1998,SK,0,0,0,0,0,96,0,147 RIVERVALE CRES,1.39052899073612,103.905609227011,540147,w21zumju2jmu
147,SERANGOON NTH AVE 1,13,1986,SGN,0,0,95,72,0,0,0,147 SERANGOON NTH AVE 1,1.36847950992102,103.872662860362,550147,w21zg9jgbrp4
147,SIMEI ST 2,4,1987,TAP,0,0,0,0,0,28,0,147 SIMEI ST 2,1.34552924743335,103.9558302979,520147,w21ztsfq62v6
147,SILAT AVE,4,1982,BM,0,0,8,4,0,0,0,147 SILAT AVE,1.27727696508456,103.831093355841,160147,w21z68x2xvdt
147,TAMPINES AVE 5,9,1984,TAP,0,0,0,0,0,92,0,147 TAMPINES AVE 5,1.34923238819558,103.942181032929,521147,w21ztm87u75s
147,WOODLANDS ST 13,4,1984,WL,0,0,0,0,0,0,0,147 WOODLANDS ST 13,1.4360845593964,103.774722137957,730147,w23b1mqmy396
147,YISHUN ST 11,12,1984,YS,0,0,64,44,0,0,0,147 YISHUN ST 11,1.4312806628618,103.831829692469,760147,w23b4u81bfpc
148,BEDOK RESERVOIR RD,13,1986,BD,0,0,0,120,0,0,0,148 BEDOK RESERVOIR RD,1.33534088461813,103.91190498709,470148,w21zse46fvs4
148,BISHAN ST 11,10,1987,BH,0,0,18,18,0,0,45,148 BISHAN ST 11,1.3442336080746,103.854763632034,570148,w21zek8wxrk9
148,BT BATOK WEST AVE 6,12,1983,BB,0,0,108,22,1,0,0,148 BT BATOK WEST AVE 6,1.34927993077587,103.743857543224,650148,w21z8txuph4b
148,GANGSA RD,12,1987,BP,0,0,66,44,0,0,0,148 GANGSA RD,1.37591870711085,103.766191760192,670148,w21zc62pr9bd
148,LOR 1 TOA PAYOH,11,1971,TP,0,0,0,0,0,0,0,148 LOR 1 TOA PAYOH,1.33468442744467,103.843608473402,310148,w21ze4bx57nw
148,MEI LING ST,25,1994,QT,0,0,0,0,0,110,0,148 MEI LING ST,1.29431607449311,103.804466224743,140148,w21z65s5gqh0
148,PASIR RIS ST 13,8,1993,PRC,0,0,0,42,14,0,0,148 PASIR RIS ST 13,1.36226599374262,103.962078643998,510148,w21ztxyzu0b3
148,POTONG PASIR AVE 1,4,1985,TP,0,0,32,13,0,0,0,148 POTONG PASIR AVE 1,1.3323543597317,103.86777426102,350148,w21zedd1w8cg
148,RIVERVALE CRES,16,1998,SK,0,0,0,32,91,0,0,148 RIVERVALE CRES,1.39076215487922,103.905195828794,540148,w21zumjmy8ce
148,SERANGOON NTH AVE 1,4,1986,SGN,0,0,0,0,0,48,0,148 SERANGOON NTH AVE 1,1.36830364245423,103.873673070603,550148,w21zg9ndbn23
148,SIMEI ST 1,11,1987,TAP,0,0,0,54,46,0,0,148 SIMEI ST 1,1.34626694058524,103.955964816441,520148,w21ztt46td3e
148,SILAT AVE,13,1982,BM,0,0,89,24,1,2,0,148 SILAT AVE,1.27688315064164,103.830883904963,160148,w21z68rq6uq8
148,TAMPINES AVE 5,11,1984,TAP,0,0,0,0,0,90,0,148 TAMPINES AVE 5,1.35061317143501,103.942249974279,521148,w21ztmb7vux1
148,WOODLANDS ST 13,12,1984,WL,0,0,66,44,0,0,0,148 WOODLANDS ST 13,1.43576274995203,103.77402996229,730148,w23b1mmgyjt4
148,YISHUN ST 11,12,1984,YS,0,0,106,66,13,0,0,148 YISHUN ST 11,1.43195018839118,103.832337855178,760148,w23b4u8msyfe
149,BEDOK RESERVOIR RD,13,1986,BD,0,0,0,120,0,0,0,149 BEDOK RESERVOIR RD,1.33576929801793,103.912779600202,470149,w21zse4vrm2q
149,BISHAN ST 11,9,1986,BH,0,0,0,56,40,0,0,149 BISHAN ST 11,1.34427940850465,103.855555665099,570149,w21zek9qczg5
149,BT BATOK WEST AVE 6,4,1983,BB,0,0,4,12,0,0,0,149 BT BATOK WEST AVE 6,1.34928222720369,103.744341916695,650149,w21z8v8k4kkj
149,LOR 1 TOA PAYOH,11,1971,TP,0,0,0,0,0,0,0,149 LOR 1 TOA PAYOH,1.33378491718625,103.84376074201,310149,w21ze4b9z580
149,MEI LING ST,16,1993,QT,0,0,0,0,0,68,0,149 MEI LING ST,1.29479975817447,103.804609065173,140149,w21z65sny8nt
149,PASIR RIS ST 13,11,1993,PRC,0,0,0,31,35,0,0,149 PASIR RIS ST 13,1.36155035352404,103.962008512252,510149,w21ztxygd7kh
149,PETIR RD,12,1987,BP,0,0,65,44,0,0,0,149 PETIR RD,1.37674574870271,103.766707623856,670149,w21zc68s5s10
149,RIVERVALE CRES,17,1998,SK,0,0,0,34,97,0,0,149 RIVERVALE CRES,1.39155998121243,103.905403782973,540149,w21zummd7msd
149,SERANGOON NTH AVE 1,14,2017,SGN,0,150,0,0,0,0,0,149 SERANGOON NTH AVE 1,1.36677613527698,103.87356076875,550149,w21zg8y6j3s9
149,SIMEI ST 1,11,1987,TAP,0,0,0,44,36,0,0,149 SIMEI ST 1,1.34588876242278,103.956025808254,520149,w21ztt42qgz5
149,SILAT AVE,13,1982,BM,0,0,92,33,3,1,0,149 SILAT AVE,1.27736066510423,103.831600213349,160149,w21z68xc5tk9
149,TAMPINES ST 12,11,1983,TAP,0,0,0,0,0,116,0,149 TAMPINES ST 12,1.35140199155209,103.942727273621,521149,w21ztq0b3pdf
149,WOODLANDS ST 13,12,1984,WL,0,0,66,66,0,0,0,149 WOODLANDS ST 13,1.4357638173206,103.772798008229,730149,w23b1mm5cmy8
149,YISHUN ST 11,12,1984,YS,0,0,0,12,76,0,0,149 YISHUN ST 11,1.43154850634987,103.832784115425,760149,w23b4u8er5zr
149A,TOWNER RD,35,2024,KWN,0,0,0,201,0,0,0,149A TOWNER RD,1.31858736997466,103.859580068595,321149,w21ze2h1rdeb
149B,TOWNER RD,39,2024,KWN,0,0,104,139,0,0,0,149B TOWNER RD,1.31826331894276,103.859962192176,322149,w21z7rux2w0g
15,BEACH RD,20,1974,KWN,0,0,0,76,0,0,0,15 BEACH RD,1.29581740784512,103.855503631917,189677,w21z77ck8tu7
15,BEDOK STH RD,14,1975,BD,0,0,0,182,0,0,0,15 BEDOK STH RD,1.32090966739298,103.935541944296,460015,w21zt07wcemj
15,EUNOS CRES,16,1976,GL,0,0,0,12,78,0,0,15 EUNOS CRES,1.32385970958716,103.90336356772,400015,w21zs3h05c76
15,FARRER PK RD,30,2002,KWN,0,0,116,58,0,0,0,15 FARRER PK RD,1.31104346812009,103.851660614786,210015,w21z7nwmrh4y
15,GHIM MOH RD,14,1976,QT,0,0,0,156,0,0,0,15 GHIM MOH RD,1.30914384256219,103.788419918626,270015,w21z3y26m6p5
15,HOUGANG AVE 3,16,1975,HG,0,0,0,180,0,0,0,15 HOUGANG AVE 3,1.3626577042511,103.891921506467,530015,w21zu05f11z3
15,JOO SENG RD,12,1983,TP,0,0,0,150,0,0,0,15 JOO SENG RD,1.33550132176622,103.880231498548,360015,w21zeg57bg6z
15,LOR 7 TOA PAYOH,11,1969,TP,0,0,0,0,0,0,0,15 LOR 7 TOA PAYOH,1.33592183813398,103.859058481639,310015,w21ze75y73zh
15,MARINE TER,16,1974,MP,0,10,0,0,0,0,0,15 MARINE TER,1.30484546888462,103.914257399726,440015,w21zkts138y6
15,MARSILING LANE,14,1975,WL,0,0,205,0,1,0,0,15 MARSILING LANE,1.44192560223859,103.778158395764,730015,w23b1w2zy67t
15,ST. GEORGE'S RD,12,1984,KWN,0,0,0,88,0,0,0,15 ST. GEORGE'S RD,1.32447134086786,103.861936683959,320015,w21ze3jgwe35
15,TECK WHYE LANE,13,1978,CCK,0,0,0,120,0,0,0,15 TECK WHYE LANE,1.37913357256794,103.7547387164,680015,w21zbgpfh9hs
15,TELOK BLANGAH CRES,16,1974,BM,0,0,168,0,6,0,0,15 TELOK BLANGAH CRES,1.27706044815472,103.82076205842,090015,w21z62rzrj74
15,TOH YI DR,4,1987,BT,0,0,0,0,0,16,0,15 TOH YI DR,1.33931085810035,103.772051477646,590015,w21z97ud019u
15,UPP BOON KENG RD,16,1974,KWN,0,0,0,210,0,0,0,15 UPP BOON KENG RD,1.3158732490877,103.871296185183,380015,w21z7xsc88s1
150,ANG MO KIO AVE 5,12,1980,AMK,0,0,102,22,2,2,0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576,560150,w21zffxkqrks
150,BEDOK RESERVOIR RD,10,1986,BD,0,0,52,52,0,0,0,150 BEDOK RESERVOIR RD,1.33615375353551,103.912672307759,470150,w21zse4zsv07
150,BISHAN ST 11,4,1987,BH,0,0,8,19,0,0,0,150 BISHAN ST 11,1.34452706951365,103.855213610381,570150,w21zekc03yh0
150,BT BATOK ST 11,4,1985,BB,0,0,28,0,0,0,0,150 BT BATOK ST 11,1.34878467496741,103.743672838723,650150,w21z8txc4z9j
150,JLN TECK WHYE,16,1996,CCK,0,0,0,105,0,0,0,150 JLN TECK WHYE,1.37820351130765,103.756450878128,680150,w21zc4chsec0
150,LOR 1 TOA PAYOH,11,1971,TP,0,0,0,0,0,0,0,150 LOR 1 TOA PAYOH,1.3337851960671,103.844516226599,310150,w21ze4c3beed
150,MEI LING ST,21,1994,QT,0,0,0,0,0,109,0,150 MEI LING ST,1.29490307854693,103.803699298575,141150,w21z65ex3e2j
150,PASIR RIS ST 13,9,1993,PRC,0,0,0,38,36,0,0,150 PASIR RIS ST 13,1.36273757837087,103.962977038098,510150,w21zv8pd8bwq
150,PETIR RD,12,1987,BP,0,0,66,44,0,0,0,150 PETIR RD,1.37704616042499,103.766883474367,670150,w21zc68tzsh2
150,RIVERVALE CRES,17,2005,SK,0,0,0,146,0,0,0,150 RIVERVALE CRES,1.392354298139,103.906260569671,540150,w21zumqpp3ek
150,SIMEI ST 1,11,1987,TAP,0,0,0,48,72,0,0,150 SIMEI ST 1,1.3461967058616,103.957105266447,520150,w21ztt560j7b
150,SILAT AVE,4,1982,BM,0,0,8,4,0,0,0,150 SILAT AVE,1.27707706824333,103.831425856916,160150,w21z68rxx86t
150,TAMPINES ST 12,11,1983,TAP,0,0,74,36,0,1,0,150 TAMPINES ST 12,1.35094609975013,103.943260115057,521150,w21ztmcjvd87
